imsi,app,throughput,latency,packet_loss,sinr,rsrp,cell_load,prb_utilization,mobility,qoe_score,qoe_category
310150976180288,volte,18.93,30.86,0.87,13.49,-109.07,14.61,12.9,17.52,4.26,Excellent
310150552084766,gaming,17.66,14.23,0.51,13.08,-84.35,27.71,27.27,27.61,4.48,Excellent
310150908631683,volte,10.36,33.62,1.13,7.26,-85.69,46.74,43.88,23.62,3.72,Good
310150818804592,volte,8.03,23.52,2.42,4.24,-99.44,33.7,28.07,61.28,3.61,Good
310150703670380,video,6.13,81.79,1.8,9.4,-103.05,88.01,65.29,9.54,3.65,Good
310150218269303,gaming,25.08,20.01,0.77,21.22,-77.97,37.27,39.5,36.81,4.62,Excellent
310150123429562,video,27.84,24.74,0.06,25.29,-98.99,30.14,28.68,10.59,5.0,Excellent
310150237064002,video,10.86,16.8,1.59,9.65,-97.46,26.57,17.13,46.57,4.04,Excellent
310150683209516,video,0.5,92.55,3.64,-4.59,-117.57,87.56,78.91,67.89,1.0,Poor
310150676413443,gaming,3.34,45.29,2.07,4.94,-113.25,77.58,69.27,28.67,2.87,Fair
310150526499737,video,30.24,16.51,0.44,24.06,-91.44,31.6,34.36,31.93,4.92,Excellent
310150267486618,video,18.01,41.25,0.87,14.91,-97.68,45.78,42.65,72.0,4.54,Excellent
310150997064365,video,19.15,20.18,0.6,14.65,-96.06,31.51,30.11,33.97,4.68,Excellent
310150232954101,volte,2.73,43.09,2.48,3.39,-92.14,76.8,68.58,31.9,2.94,Fair
310150854356586,video,19.03,19.09,0.84,17.24,-96.33,38.59,30.11,37.64,4.74,Excellent
310150692648639,gaming,30.82,26.78,0.29,25.88,-88.36,41.1,39.54,45.38,4.76,Excellent
310150805019866,gaming,5.11,47.87,2.28,7.01,-102.37,78.69,69.12,8.18,3.04,Good
310150787301865,volte,0.5,200.0,4.4,-5.0,-98.78,100.0,83.24,56.96,1.0,Poor
310150724635442,gaming,0.5,22.1,1.34,2.99,-92.71,49.25,40.04,28.72,3.41,Good
310150200296497,gaming,9.79,54.62,1.44,8.71,-98.32,77.94,62.9,5.7,3.44,Good
310150371468805,volte,10.3,32.22,1.54,7.76,-98.9,46.51,46.23,53.49,3.67,Good
310150126687290,video,15.04,48.33,1.57,16.46,-99.51,78.23,78.73,25.2,4.34,Excellent
310150731625852,volte,8.32,20.03,1.12,8.12,-98.52,43.52,44.07,7.72,4.21,Excellent
310150995599502,video,16.82,12.28,0.96,12.1,-93.98,15.98,15.94,41.37,4.91,Excellent
310150268555037,video,0.5,58.74,2.69,-0.34,-102.37,79.45,69.58,64.09,1.21,Poor
310150658550953,gaming,16.4,25.97,0.73,12.92,-110.44,51.52,43.89,65.18,4.49,Excellent
310150744602340,volte,10.08,28.22,2.29,3.63,-111.8,25.37,17.39,79.55,3.34,Good
310150467134841,gaming,12.7,23.92,2.14,8.56,-105.1,30.3,36.39,62.41,3.49,Good
310150598813052,gaming,0.5,49.37,2.45,-2.34,-99.43,80.49,65.67,0.18,2.04,Fair
310150617101092,video,10.8,21.32,1.29,8.13,-104.17,37.28,28.56,25.4,4.2,Excellent
310150984414633,gaming,17.58,37.49,1.06,18.54,-105.59,61.02,52.72,56.69,4.07,Excellent
310150636027259,volte,27.86,28.37,0.0,24.51,-107.82,35.69,30.84,24.56,4.81,Excellent
310150374734948,gaming,19.09,29.75,1.25,15.17,-84.48,41.16,39.23,39.17,3.98,Good
310150694439254,gaming,24.59,25.41,0.39,17.15,-95.02,10.88,10.0,39.49,4.55,Excellent
310150933772165,video,9.27,16.87,0.95,7.65,-107.43,35.9,21.65,24.49,4.27,Excellent
310150542136259,volte,2.71,53.25,2.63,5.9,-96.89,74.78,64.65,67.79,2.92,Fair
310150429455611,gaming,7.73,53.93,1.55,8.44,-90.2,71.08,61.73,32.86,3.66,Good
310150294910408,video,12.59,21.48,0.6,11.08,-96.63,41.77,35.53,30.5,4.46,Excellent
310150478823452,gaming,12.99,35.4,2.2,11.78,-100.37,38.74,32.79,108.28,3.27,Good
310150264950092,volte,0.58,41.93,2.43,0.63,-94.38,71.76,61.4,32.26,2.97,Fair
310150559034682,gaming,23.92,80.85,1.39,24.58,-87.42,87.42,70.31,12.99,3.34,Good
310150751049597,gaming,17.7,45.07,0.7,19.25,-91.09,65.74,65.16,33.47,4.29,Excellent
310150699070195,video,0.5,72.79,3.07,-1.64,-114.35,85.06,81.88,56.22,1.0,Poor
310150232876176,gaming,12.77,35.16,1.43,10.0,-116.56,43.68,45.41,52.62,3.94,Good
310150682019180,video,3.22,49.66,2.67,1.7,-98.43,71.06,56.6,53.71,3.14,Good
310150488209647,volte,22.12,20.13,0.56,16.7,-98.37,21.97,21.35,46.83,4.2,Excellent
310150201098773,gaming,11.44,18.05,0.64,10.72,-99.72,45.57,37.98,17.78,4.52,Excellent
310150277844291,volte,0.5,37.99,3.3,-5.0,-101.1,64.24,54.15,61.69,2.11,Fair
310150762047908,volte,0.5,67.1,3.32,-2.29,-111.95,78.64,64.56,66.03,1.91,Poor
310150330689072,gaming,15.08,57.74,1.12,16.92,-94.42,78.63,82.02,14.01,3.81,Good
310150238545036,video,11.72,22.95,0.08,11.86,-95.53,32.94,27.74,9.81,4.86,Excellent
310150279120801,volte,5.08,30.81,2.21,5.66,-100.6,41.47,31.88,86.48,3.58,Good
310150823001708,volte,15.02,25.26,1.21,14.8,-97.04,31.0,27.97,62.49,4.32,Excellent
310150151117909,gaming,10.3,50.01,1.81,11.71,-98.57,70.59,65.93,66.0,3.36,Good
310150459273850,gaming,9.49,28.91,1.92,7.05,-104.82,49.94,43.24,64.98,4.0,Excellent
310150480315990,gaming,0.5,48.92,2.7,-5.0,-107.01,72.48,65.0,35.27,2.05,Fair
310150917939378,gaming,6.66,23.18,1.68,5.6,-99.04,32.99,34.04,42.26,3.9,Good
310150556063874,gaming,0.5,96.45,2.83,-5.0,-107.76,87.87,72.55,35.51,1.12,Poor
310150324769577,gaming,0.5,17.0,2.15,0.27,-105.01,63.81,57.04,4.11,3.11,Good
310150429917793,video,10.04,23.75,1.18,9.13,-92.59,50.72,41.44,49.87,4.24,Excellent
310150140093087,volte,21.23,14.6,0.9,14.33,-100.87,14.99,10.0,32.99,4.23,Excellent
310150997707116,video,15.83,46.88,1.74,15.39,-99.92,72.62,72.66,42.35,4.57,Excellent
310150935903026,video,13.42,17.62,1.29,11.5,-90.57,34.0,29.47,32.82,4.61,Excellent
310150860943353,gaming,1.45,53.29,2.33,1.65,-105.96,67.2,53.82,32.15,2.44,Fair
310150347594480,volte,12.9,41.28,1.36,16.04,-92.51,79.57,69.46,12.56,3.85,Good
310150131981908,video,28.89,27.29,0.69,24.51,-89.15,37.17,26.66,19.28,4.99,Excellent
310150497061037,gaming,14.02,42.32,0.87,15.57,-95.09,67.24,58.09,11.71,4.15,Excellent
310150861872766,gaming,15.8,20.55,0.92,13.03,-98.09,29.64,22.69,14.11,4.42,Excellent
310150186963179,volte,0.5,99.98,3.22,-0.48,-113.85,88.67,80.59,85.25,1.7,Poor
310150446554506,video,3.96,16.2,1.01,5.2,-94.9,30.88,36.86,11.33,3.61,Good
310150347857510,video,0.73,45.86,2.54,2.54,-93.73,72.38,62.82,18.71,1.45,Poor
310150292533315,video,10.87,9.39,1.27,7.91,-93.86,36.58,28.99,38.44,4.11,Excellent
310150517801714,gaming,3.01,20.82,1.82,0.31,-100.76,48.11,42.79,39.75,3.69,Good
310150809709184,volte,11.33,12.86,0.7,10.76,-108.3,34.48,37.8,11.39,4.28,Excellent
310150445605723,volte,0.5,146.47,2.92,1.32,-99.17,92.49,83.97,54.2,1.23,Poor
310150456415422,video,21.03,34.84,0.65,18.33,-97.57,41.95,36.21,53.4,4.8,Excellent
310150697845271,gaming,0.5,68.99,2.47,-4.07,-106.37,80.14,60.19,16.73,1.7,Poor
310150933411554,video,12.57,7.91,0.62,12.03,-92.7,48.74,42.63,19.89,4.66,Excellent
310150746484876,volte,0.5,200.0,3.99,-5.0,-106.63,95.49,87.91,74.29,1.17,Poor
310150642172270,gaming,0.5,40.45,3.6,-5.0,-100.53,70.25,66.6,57.45,1.96,Poor
310150386718817,video,9.45,30.13,1.57,6.13,-99.14,44.48,45.7,46.04,3.78,Good
310150990385379,video,16.66,23.1,0.0,13.24,-96.64,37.18,29.35,6.42,4.7,Excellent
310150751884978,gaming,20.77,15.52,0.67,18.96,-96.62,50.83,42.72,27.68,4.45,Excellent
310150239106812,volte,11.6,26.57,1.51,8.55,-95.75,42.82,37.08,36.4,3.66,Good
310150659697659,gaming,6.41,5.37,1.11,6.41,-106.39,57.59,54.23,13.58,4.07,Excellent
310150316850257,video,3.3,32.28,2.04,3.91,-103.7,60.05,51.53,29.49,3.13,Good
310150630024551,video,18.33,17.66,1.12,10.34,-112.09,11.88,13.08,39.14,4.67,Excellent
310150425657813,video,0.5,54.57,3.38,-5.0,-101.12,80.64,69.04,22.23,1.0,Poor
310150397973496,video,0.5,48.72,3.59,-0.48,-100.54,76.76,64.02,53.0,1.0,Poor
310150282627991,volte,21.1,22.89,1.05,16.39,-102.78,27.33,29.6,59.09,4.34,Excellent
310150618232825,volte,0.5,67.91,3.25,-5.0,-110.19,83.79,75.29,22.0,1.76,Poor
310150964628900,video,8.49,41.42,2.26,5.72,-96.7,45.42,43.71,58.88,3.68,Good
310150723361876,volte,3.18,28.24,1.93,6.68,-102.08,73.12,63.31,7.95,3.67,Good
310150735587079,volte,15.74,28.33,1.38,12.89,-95.68,51.73,49.54,58.78,4.28,Excellent
310150269477403,volte,6.2,42.34,1.42,9.38,-97.07,72.32,58.33,11.31,3.47,Good
310150540482308,video,4.7,159.64,1.59,9.28,-99.8,93.71,77.95,6.47,3.09,Good
310150284789155,gaming,10.29,20.5,1.34,7.57,-96.79,20.12,22.42,41.93,4.18,Excellent
310150774064245,gaming,0.5,26.99,2.43,-3.85,-103.73,62.3,54.48,30.94,2.43,Fair
310150668535038,gaming,2.52,39.71,2.2,3.26,-95.23,53.94,46.23,68.36,2.56,Fair
310150499494234,video,12.93,5.0,0.35,11.37,-101.7,33.41,24.81,24.38,4.57,Excellent
310150784852340,volte,17.48,25.71,0.73,16.74,-102.7,67.05,63.03,19.8,4.2,Excellent
310150525719649,volte,5.58,35.91,1.68,1.93,-101.85,32.5,37.93,32.71,3.2,Good
310150544360501,video,27.63,20.69,0.23,23.32,-90.11,60.83,56.57,29.96,4.86,Excellent
310150243394476,video,18.08,10.67,0.76,14.37,-97.12,27.38,21.85,23.25,4.52,Excellent
310150995356462,gaming,0.5,68.46,3.27,-0.59,-93.06,85.11,81.83,45.73,1.27,Poor
310150615263627,gaming,2.03,27.39,2.14,2.07,-95.95,56.9,51.87,51.08,3.33,Good
310150263129589,video,16.24,21.57,0.99,11.16,-103.53,14.01,10.17,60.56,4.88,Excellent
310150661147540,gaming,14.11,35.51,1.79,9.31,-102.79,21.15,24.99,85.19,3.76,Good
310150273988234,volte,13.6,23.72,0.99,12.0,-107.38,40.5,34.74,18.55,4.21,Excellent
310150311838438,video,19.67,18.86,0.97,16.64,-90.79,22.14,12.27,47.46,4.81,Excellent
310150636101339,video,10.95,34.29,1.24,7.16,-103.21,37.19,31.14,26.24,4.05,Excellent
310150347995908,volte,16.2,19.49,1.25,11.56,-97.69,35.13,33.57,44.48,3.9,Good
310150289883344,volte,11.53,20.93,0.94,9.43,-100.17,34.53,26.79,31.18,4.24,Excellent
310150876340663,volte,21.38,36.71,1.61,17.14,-110.29,47.23,32.2,100.84,3.84,Good
310150210670867,gaming,0.5,37.95,2.53,-4.69,-100.72,56.69,57.24,48.49,2.21,Fair
310150645849901,video,28.41,20.39,0.75,23.05,-103.43,39.75,49.95,78.0,4.64,Excellent
310150248009977,gaming,0.5,114.49,3.79,-3.02,-109.0,91.15,77.83,58.47,1.0,Poor
310150933404427,volte,8.39,34.6,2.26,1.49,-99.71,36.73,29.17,67.53,3.28,Good
310150739073808,gaming,9.68,37.54,1.52,8.82,-106.79,27.99,17.9,56.27,3.85,Good
310150955180146,volte,8.65,26.45,1.43,10.43,-89.19,58.91,47.73,30.16,3.9,Good
310150155415449,gaming,7.37,27.8,1.78,5.71,-104.91,71.39,55.19,17.63,4.04,Excellent
310150502319979,gaming,15.9,11.23,0.27,15.75,-102.59,39.83,28.53,24.81,4.83,Excellent
310150119847987,volte,2.26,57.42,1.78,5.2,-97.58,79.53,70.0,1.68,3.35,Good
310150587682911,gaming,8.99,7.48,0.91,7.07,-90.01,34.54,22.5,34.16,4.51,Excellent
310150481099006,video,4.64,26.02,2.0,3.33,-101.25,50.02,36.68,32.97,3.39,Good
310150325260214,gaming,15.43,38.69,0.84,16.03,-90.35,70.92,63.45,34.24,4.48,Excellent
310150638287865,gaming,10.33,27.58,2.4,9.39,-111.23,46.52,37.85,85.73,3.44,Good
310150253689189,video,2.27,26.42,2.32,-1.19,-108.22,54.1,49.39,68.98,2.64,Fair
310150196396874,volte,5.57,44.84,1.99,5.26,-100.5,73.18,62.69,11.9,3.43,Good
310150972836512,video,0.5,46.75,3.07,-1.62,-110.08,72.53,62.9,24.72,1.03,Poor
310150369344701,gaming,28.31,37.2,0.6,28.39,-100.33,56.87,53.95,28.03,4.49,Excellent
310150150672855,volte,5.28,49.45,1.67,8.56,-99.85,75.93,64.07,24.22,3.67,Good
310150921299606,gaming,0.5,35.06,2.88,-5.0,-96.88,61.37,57.55,54.67,2.33,Fair
310150686437006,gaming,0.5,41.08,2.37,-2.28,-102.25,70.65,60.08,34.16,2.33,Fair
310150554215578,video,7.26,29.37,1.15,2.64,-105.94,34.38,26.15,37.23,4.15,Excellent
310150148427722,video,7.51,37.47,2.52,6.93,-114.3,75.63,61.19,60.57,4.01,Excellent
310150824710079,volte,0.5,51.17,2.58,-5.0,-108.65,73.95,56.79,55.4,2.29,Fair
310150582187762,volte,1.2,20.93,1.35,0.8,-102.95,58.17,44.99,9.93,3.48,Good
310150431910897,volte,7.49,29.87,1.52,7.41,-98.47,47.31,32.77,47.29,3.55,Good
310150596400050,gaming,12.47,13.33,0.81,10.65,-99.45,40.43,30.61,28.72,4.7,Excellent
310150720418996,video,1.55,68.31,2.49,2.83,-96.56,82.8,76.97,20.25,2.38,Fair
310150984674266,video,12.26,20.96,1.19,10.52,-91.32,35.84,31.5,4.02,4.41,Excellent
310150776819025,video,0.5,38.05,2.66,-3.04,-104.09,73.94,63.13,31.87,1.0,Poor
310150930886491,volte,14.13,18.78,0.5,14.0,-96.53,46.04,37.06,23.92,4.51,Excellent
310150432941234,video,0.5,46.96,3.39,-5.0,-103.06,79.38,69.45,17.61,1.0,Poor
310150538589102,video,10.86,22.66,1.47,10.03,-110.07,31.36,27.74,45.8,4.39,Excellent
310150162396414,video,20.52,48.31,1.11,20.12,-91.76,57.3,44.85,51.95,4.97,Excellent
310150492589038,volte,5.55,27.83,2.16,5.33,-88.92,74.69,68.04,17.2,3.56,Good
310150415804419,video,0.5,41.84,2.15,-0.95,-100.15,74.08,63.56,3.98,1.14,Poor
310150343049350,volte,0.5,200.0,3.14,1.71,-108.82,95.57,85.59,60.06,1.08,Poor
310150984965740,video,0.5,195.89,2.17,3.79,-98.4,100.0,87.84,0.83,1.03,Poor
310150961031471,video,14.89,13.24,1.78,10.76,-104.28,29.96,19.27,74.09,4.59,Excellent
310150569286216,video,14.95,21.26,1.17,11.93,-98.28,37.67,39.65,40.95,4.68,Excellent
310150355428423,volte,11.2,48.82,1.69,13.46,-98.11,81.79,71.92,21.9,3.61,Good
310150546513267,volte,6.39,27.85,0.61,7.18,-111.29,51.24,43.26,17.3,4.41,Excellent
310150113605804,video,6.32,6.75,1.24,6.89,-96.54,43.43,41.13,0.76,3.93,Good
310150912392272,gaming,12.95,15.85,0.92,8.12,-84.59,25.83,16.94,16.62,4.55,Excellent
310150702147152,volte,9.27,10.87,0.31,8.55,-105.26,34.73,22.69,10.3,4.31,Excellent
310150516478064,volte,19.33,28.83,0.46,14.4,-90.78,24.51,24.36,39.89,4.59,Excellent
310150308026336,video,0.53,50.48,2.15,-1.16,-98.88,72.13,69.21,12.22,1.21,Poor
310150714567775,gaming,4.86,19.76,1.38,4.19,-106.51,40.79,37.33,34.45,3.98,Good
310150368253330,video,16.37,11.03,0.94,12.99,-105.86,23.31,24.54,38.41,4.56,Excellent
310150365854526,volte,26.09,30.98,0.39,21.52,-91.32,29.55,19.67,20.46,4.66,Excellent
310150673226789,volte,0.5,45.61,2.03,2.21,-96.99,78.37,67.17,2.86,3.17,Good
310150125974082,video,11.03,29.66,0.69,12.75,-104.0,62.46,51.67,3.03,4.21,Excellent
310150951773882,video,0.5,130.85,2.2,5.31,-92.3,92.39,86.44,2.17,1.02,Poor
310150232242244,gaming,22.35,17.69,0.8,17.04,-100.06,10.0,11.27,49.33,4.43,Excellent
310150144807180,gaming,6.45,40.31,2.15,7.92,-95.48,75.4,71.51,21.67,3.22,Good
310150643710701,volte,2.2,47.3,2.39,4.81,-98.19,81.25,68.41,54.45,3.44,Good
310150857557534,gaming,20.91,73.92,1.12,24.15,-87.14,81.83,66.35,28.5,3.39,Good
310150182102991,gaming,28.39,64.53,1.69,26.59,-97.58,82.75,79.47,29.78,3.57,Good
310150154101105,volte,7.54,26.33,1.03,7.54,-87.51,53.27,47.01,33.46,4.1,Excellent
310150869904661,volte,7.53,30.17,1.62,4.5,-107.46,32.76,34.16,47.22,3.75,Good
310150906260060,volte,16.09,14.5,0.34,14.02,-90.41,36.79,32.05,18.96,4.58,Excellent
310150231208917,volte,21.91,19.02,0.0,17.87,-96.41,31.18,38.45,9.2,5.0,Excellent
310150624193602,video,9.77,80.33,1.81,14.32,-96.77,87.57,82.95,36.19,3.86,Good
310150926920501,volte,0.5,34.12,3.07,-5.0,-104.4,69.86,60.68,22.21,2.43,Fair
310150216935561,volte,3.83,38.9,2.47,5.27,-97.32,65.95,58.14,29.15,3.62,Good
310150677394473,volte,14.26,22.86,1.34,8.44,-93.66,26.53,23.46,42.3,4.07,Excellent
310150669272639,gaming,9.27,18.45,1.59,5.85,-103.82,36.22,26.19,32.3,3.97,Good
310150312152445,volte,5.59,28.91,2.15,0.18,-108.36,38.72,31.67,40.44,3.08,Good
310150720495124,video,10.5,16.32,1.14,9.28,-111.42,39.89,32.31,35.43,4.13,Excellent
310150566929615,video,18.06,15.77,1.24,15.72,-96.55,32.69,29.93,49.39,4.48,Excellent
310150399779275,volte,0.5,36.7,2.69,-2.14,-105.56,69.28,56.89,46.66,2.35,Fair
310150333806017,video,12.78,22.76,1.41,10.68,-97.78,46.82,40.45,34.8,4.34,Excellent
310150458231720,gaming,11.75,30.56,1.38,10.62,-99.88,61.21,52.03,44.61,4.21,Excellent
310150223522711,volte,26.27,21.22,0.44,21.8,-91.79,29.09,25.98,63.19,4.68,Excellent
310150222742045,video,4.92,79.53,1.58,10.32,-101.09,85.19,82.31,28.53,3.75,Good
310150990982456,video,14.19,33.49,0.5,10.68,-95.71,40.82,41.4,27.35,4.75,Excellent
310150286375901,volte,18.01,22.13,1.49,12.97,-99.09,31.5,21.17,51.49,3.91,Good
310150138067502,video,12.03,43.72,1.84,12.49,-103.73,69.38,60.8,37.91,4.28,Excellent
310150961789553,volte,8.75,40.58,1.33,9.11,-100.74,78.04,67.16,5.6,3.8,Good
310150859441671,video,17.14,24.01,0.74,15.82,-93.44,27.53,20.99,65.83,4.78,Excellent
310150437023088,gaming,11.55,20.71,0.44,10.74,-90.77,39.7,45.7,2.52,4.56,Excellent
310150485740263,video,21.87,17.74,0.7,18.51,-92.14,37.95,30.77,50.11,4.8,Excellent
310150291638854,video,1.17,42.95,1.97,3.25,-103.76,64.85,54.78,51.01,2.56,Fair
310150109953821,volte,0.5,90.95,3.8,-2.58,-120.0,88.06,86.26,78.18,1.41,Poor
310150161483654,video,10.14,25.35,0.69,9.72,-106.26,39.25,39.39,4.34,4.31,Excellent
310150289674050,volte,8.08,30.1,2.01,3.75,-103.12,40.57,33.48,38.86,3.55,Good
310150494202403,gaming,9.58,51.48,1.64,12.57,-106.23,73.58,68.55,28.26,3.81,Good
310150461398296,volte,7.82,26.42,1.3,1.78,-94.09,30.98,26.06,22.43,3.7,Good
310150670828324,volte,3.31,50.21,1.23,6.07,-102.81,70.22,60.93,7.0,3.65,Good
310150396479630,video,15.91,23.32,0.82,14.95,-98.52,24.03,17.12,36.62,4.63,Excellent
310150713537316,gaming,21.18,5.0,0.65,14.79,-86.09,10.0,10.0,31.37,4.41,Excellent
310150124334476,volte,18.18,16.68,0.9,13.55,-88.86,30.14,19.4,8.02,4.38,Excellent
310150114722791,video,3.31,34.44,2.08,6.16,-98.59,68.2,54.49,39.91,3.11,Good
310150903549831,video,13.09,17.39,1.2,9.84,-98.64,50.25,46.32,49.23,4.46,Excellent
310150181272708,volte,0.5,64.44,3.5,-1.84,-109.38,78.06,69.46,51.76,2.17,Fair
310150408922555,video,0.5,52.01,2.82,0.9,-100.54,76.82,73.03,67.94,1.0,Poor
310150780926335,volte,5.36,24.18,1.4,6.19,-98.31,68.33,54.11,27.16,3.8,Good
310150354189768,volte,9.57,30.32,1.81,9.33,-103.4,55.45,57.73,78.17,3.98,Good
310150169217406,volte,13.8,54.58,1.28,13.06,-95.91,61.69,62.76,62.12,3.87,Good
310150677347840,gaming,15.34,29.98,1.14,11.39,-92.99,36.08,31.93,20.37,4.42,Excellent
310150511979427,volte,6.76,70.97,1.18,12.26,-101.7,84.17,70.64,11.74,3.85,Good
310150959140642,video,16.37,26.85,1.17,11.76,-91.99,41.24,33.12,28.72,4.6,Excellent
310150587925953,gaming,16.17,12.56,0.83,11.55,-97.92,34.81,31.62,26.7,4.45,Excellent
310150548412350,video,17.79,14.64,0.18,16.39,-95.87,38.38,43.19,37.47,5.0,Excellent
310150480554343,gaming,6.87,26.31,2.02,1.07,-110.43,35.58,30.83,37.97,3.21,Good
310150740380438,gaming,17.98,37.96,1.46,12.86,-106.56,40.74,27.94,50.25,4.09,Excellent
310150433501357,gaming,0.5,36.05,2.38,2.09,-110.47,74.12,74.7,33.27,2.64,Fair
310150230285517,gaming,11.31,105.44,1.44,13.88,-80.56,90.46,77.61,8.03,2.84,Fair
310150776642175,video,0.5,121.24,3.97,-1.59,-91.93,90.84,87.21,61.21,1.08,Poor
310150904904195,volte,6.98,25.87,1.86,7.0,-108.98,61.82,57.53,21.17,3.74,Good
310150774767261,video,0.5,46.72,3.7,-5.0,-117.93,70.63,61.41,84.51,1.0,Poor
310150205220062,volte,24.19,5.2,0.0,18.03,-96.41,16.22,19.1,8.94,4.89,Excellent
310150383510117,video,14.1,27.32,1.64,8.14,-96.55,13.54,10.0,79.73,4.36,Excellent
310150341108042,gaming,0.5,116.16,2.33,2.83,-95.51,91.2,78.8,7.05,1.05,Poor
310150524430946,gaming,17.7,20.79,0.7,14.24,-82.46,23.85,18.34,16.34,4.6,Excellent
310150311013191,volte,7.53,14.0,1.65,2.06,-101.12,33.34,28.34,3.76,3.68,Good
310150576733186,volte,3.26,35.21,1.58,3.56,-106.44,53.99,50.25,46.6,3.56,Good
310150667321485,video,9.96,29.28,1.79,7.94,-101.31,39.5,37.46,60.24,3.82,Good
310150350118331,volte,26.27,28.72,0.01,22.88,-94.08,28.88,17.64,28.64,4.61,Excellent
310150430887116,video,15.51,22.56,1.66,11.96,-101.2,20.9,15.71,72.22,4.47,Excellent
310150949063596,volte,16.27,30.67,0.58,13.38,-97.01,40.22,33.58,38.42,4.57,Excellent
310150949356767,volte,4.74,42.6,2.42,6.89,-87.75,73.37,67.49,41.11,3.38,Good
310150410596897,volte,31.92,32.3,0.82,30.0,-92.05,41.94,29.91,59.66,4.62,Excellent
310150126150956,gaming,9.56,66.51,1.36,13.22,-102.59,80.95,74.76,20.38,3.5,Good
310150980963132,gaming,2.86,32.85,2.18,-3.66,-104.99,48.65,37.18,23.84,3.23,Good
310150533539154,video,20.35,21.4,1.09,13.29,-95.8,14.45,13.95,68.03,4.61,Excellent
310150196965754,volte,21.95,21.12,0.94,17.65,-94.74,29.19,31.26,67.21,4.49,Excellent
310150610861669,video,0.74,42.95,2.66,-4.15,-105.43,51.68,39.34,86.92,1.06,Poor
310150312882959,volte,1.96,49.72,2.68,5.09,-113.57,76.26,68.32,67.36,2.9,Fair
310150880604481,gaming,7.09,37.77,1.44,5.84,-107.62,64.6,55.92,9.6,3.92,Good
310150430120103,gaming,0.5,53.35,3.06,-1.55,-105.98,81.26,66.62,57.24,1.86,Poor
310150585037712,volte,14.66,41.28,0.94,17.18,-92.52,69.66,55.18,27.18,4.25,Excellent
310150102681206,volte,2.45,29.71,2.27,2.17,-112.01,39.27,31.02,97.13,3.52,Good
310150495456673,gaming,7.16,7.26,1.94,7.14,-90.56,35.18,26.91,30.96,4.0,Good
310150291192809,gaming,10.41,12.15,1.33,7.02,-96.75,18.92,15.62,36.05,4.19,Excellent
310150989429647,video,9.06,18.32,1.96,3.74,-104.29,36.17,29.69,34.52,4.14,Excellent
310150315719099,gaming,15.23,34.38,0.74,8.54,-81.53,34.78,32.72,21.89,4.39,Excellent
310150723614273,volte,13.69,5.0,0.15,9.32,-99.36,34.28,34.21,5.89,4.9,Excellent
310150413110977,video,0.5,33.42,2.81,-1.94,-108.33,60.03,45.18,66.37,1.06,Poor
310150756585740,volte,7.06,26.82,1.89,8.01,-103.68,51.05,43.67,55.08,3.58,Good
310150816634295,video,0.5,17.19,2.57,-5.0,-102.42,56.93,45.35,10.42,1.16,Poor
310150294521198,volte,4.27,41.92,2.48,6.51,-108.03,72.42,58.3,52.61,3.44,Good
310150587052577,gaming,13.55,31.34,1.04,14.78,-92.87,61.11,45.93,40.82,4.31,Excellent
310150233163302,volte,0.79,60.71,2.66,2.43,-95.84,83.75,65.49,27.14,2.21,Fair
310150749854402,video,10.66,33.22,0.93,11.67,-92.61,63.51,53.29,17.77,4.08,Excellent
310150329706631,volte,13.58,36.78,1.38,8.77,-104.12,28.04,26.64,61.39,3.56,Good
310150282600918,video,34.65,21.4,0.64,27.9,-95.18,29.05,27.51,46.22,4.9,Excellent
310150869778637,volte,23.72,15.95,0.56,18.18,-91.82,35.5,25.97,35.66,4.32,Excellent
310150754250615,gaming,0.5,39.36,2.28,0.86,-101.47,70.25,56.05,39.71,2.18,Fair
310150766161021,gaming,17.24,41.8,0.93,17.33,-98.27,76.96,68.92,7.06,4.04,Excellent
310150169441078,volte,27.31,36.64,0.88,26.1,-104.09,55.94,47.06,31.06,3.99,Good
310150770491674,volte,18.68,10.62,0.32,13.55,-97.91,16.7,19.15,13.98,4.57,Excellent
310150194604917,volte,12.53,30.03,1.0,13.49,-92.52,57.7,45.23,14.92,4.08,Excellent
310150407071708,video,28.59,20.64,0.13,21.0,-92.04,10.0,10.0,43.32,5.0,Excellent
310150457588198,volte,0.5,59.76,2.89,-3.9,-116.19,78.91,72.5,68.94,2.17,Fair
310150496128038,volte,6.39,9.6,1.94,-0.19,-97.09,29.67,16.66,26.81,3.27,Good
310150310369424,video,19.66,11.19,0.47,14.93,-83.96,26.62,16.2,14.88,4.89,Excellent
310150703340008,gaming,0.5,40.66,2.54,0.83,-105.11,71.52,59.59,42.42,2.15,Fair
310150244608012,volte,6.67,21.81,1.88,6.04,-103.85,52.05,44.38,62.87,3.53,Good
310150544499476,volte,11.49,56.31,2.26,11.98,-102.32,82.08,75.24,50.11,3.42,Good
310150563057972,gaming,18.05,19.81,1.25,14.86,-101.19,24.38,16.39,62.55,4.31,Excellent
310150813486098,gaming,18.86,24.39,0.86,15.16,-89.38,36.81,38.98,34.95,4.16,Excellent
310150734871096,video,6.88,47.74,2.42,6.01,-106.3,64.38,49.07,50.41,3.9,Good
310150141280792,volte,7.91,23.44,1.35,6.93,-96.45,48.88,41.15,10.46,3.88,Good
